aciklama,adres,tarih
2015-2016 Eğitim ve Öğretim Desteği Kapsamına Alınan Özel Okul Listesi ,http://ookgm.meb.gov.tr/www/2015-2016-egitim-ve-ogretim-destegi-kapsamina-alinan-ozel-okul-listesi/icerik/639,03/09/2015
2015 Yılı Eylül Dönemi Öğretmenlik İçin Başvuru ve Atama Duyurusu ,http://ikgm.meb.gov.tr/www/2015-yili-eylul-donemi-ogretmenlik-icin-basvuru-ve-atama-duyurusu/icerik/523,01/09/2015
"Öğretmenlerin 2015 Yılı Yaz Tatili Aile Birliği, Sağlık, Can Güvenliği Mazeretleri Ve Engellilik Durumu İle Diğer Nedenlere Bağlı Yer Değiştirme Ek Duyurusu ",http://ikgm.meb.gov.tr/www/ogretmenlerin-2015-yili-yaz-tatili-aile-birligi-saglik-can-guvenligi-mazeretleri-ve-engellilik-durumu-ile-diger-nedenlere-bagli-yer-degistirme-ek-duyurusu/icerik/522,01/09/2015
Danışmanlık Tedbiri Uygulamaları El Kitabı Yayımlandı ,http://orgm.meb.gov.tr/www/danismanlik-tedbiri-uygulamalari-el-kitabi-yayimlandi/icerik/584,28/08/2015
Bilim ve Sanat Merkezlerine Öğretmen Seçme ve Atama Kılavuzu Yayımlandı ,http://orgm.meb.gov.tr/www/bilim-ve-sanat-merkezlerine-ogretmen-secme-ve-atama-kilavuzu-yayimlandi/icerik/580,27/08/2015
Bilim ve Sanat Merkezleri Yönergesi yayımlandı ,http://orgm.meb.gov.tr/www/bilim-ve-sanat-merkezleri-yonergesi-yayimlandi/icerik/582,27/08/2015
Millî Eğitim Bakanlığı Personelinin Görevde Yükselme Sınavına İlişkin Ek Duyuru ,http://ikgm.meb.gov.tr/www/mill-egitim-bakanligi-personelinin-gorevde-yukselme-sinavina-iliskin-ek-duyuru/icerik/517,12/08/2015
16 Haziran 2015 Tarihinde Yapılan Yurtdışı Okutmanlık Sınavı Sonuçları ,http://abdigm.meb.gov.tr/www/16-haziran-2015-tarihinde-yapilan-yurtdisi-okutmanlik-sinavi-sonuclari/icerik/633,12/08/2015
2015-2016 Özel Okullarda Öğrenim Gören/Görecek Öğrencilere Verilecek Eğitim ve Öğretim Desteğine İlişkin Sıkça Sorulan Sorular ve Cevapları ,http://ookgm.meb.gov.tr/meb_iys_dosyalar/2015_08/11030455_eitimveretimdesteiskasorulansorularvecevaplar.pdf,11/08/2015
"Öğretmenlerin 2015 Yılı Yaz Tatili Aile Birliği, Sağlık, Can Güvenliği Mazeretleri ve Engellilik Durumu İle Diğer Nedenlere Bağlı Yer Değiştirme Duyurusu ",http://ikgm.meb.gov.tr/www/ogretmenlerin-2015-yili-yaz-tatili-aile-birligi-saglik-can-guvenligi-mazeretleri-ve-engellilik-durumu-ile-diger-nedenlere-bagli-yer-degistirme-duyurusu/icerik/515,11/08/2015
2015 YLSY - Yurt Dışında Lisansüstü Öğrenim Görmek Üzere Sözlü Sınava Çağrılmaya Hak Kazanan Adayların Sözlü Sınav Giriş Bilgileri Açıklanmıştır ,http://yyegm.meb.gov.tr/www/2015-ylsy-yurt-disinda-lisansustu-ogrenim-gormek-uzere-sozlu-sinava-cagrilmaya-hak-kazanan-adaylarin-sozlu-sinav-giris-bilgileri-aciklanmistir/icerik/98,07/08/2015
08-09 Ağustos 2015 tarihlerinde yapılacak olan MAOL 3. Dönem sınavlarının sınav giriş yerleri belli olmuştur ,http://maol.meb.gov.tr/html_files/sinavyerleri.html,04/08/2015
08-09 Ağustos 2015 tarihlerinde yapılacak olan AOL 3. Dönem sınavlarının sınav giriş yerleri belli olmuştur ,http://www.aol.meb.gov.tr/ogrduyuruoku.php?id=50,04/08/2015
Eğitim ve Öğretim Desteği Başvuru ve Yerleştirme E-Kılavuzu  ,http://ookgm.meb.gov.tr/meb_iys_dosyalar/2015_07/31053059_ekilavuz.pdf,31/07/2015
Yurtdışında Görevlendirilecek Öğretim Üyesi/Öğretim Görevlisi/Okutmanı Seçme Sınavı Duyurusu ,http://abdigm.meb.gov.tr/www/yurtdisinda-gorevlendirilecek-ogretim-uyesiogretim-gorevlisiokutmani-secme-sinavi-duyurusu/icerik/626,28/07/2015
27.06.2015 Tarihli Yabancı Öğrenciler  İçin Lise Yeterlilik ve Denklik Sınavı Sonuçları ,http://odsgm.meb.gov.tr/sinavlar/Sorgu.aspx?odsid=50365037,23/07/2015
2015 YLSY  Başvuru ve Tercih Kılavuzu / Güncellenmiş Tercih Tablosu ,http://yyegm.meb.gov.tr/www/2015-ylsy-basvuru-ve-tercih-kilavuzu-guncellenmis-tercih-tablosu/icerik/94,21/07/2015
MİLLÎ EĞİTİM BAKANLIĞI TARAFINDAN 2015 YLSY KAPSAMINDA 511 FARKLI ALANDA 67 ÜLKEYE 1500 BURSLU ÖĞRENCİ GÖNDERİLECEKTİR ,http://yyegm.meb.gov.tr/www/mill-egitim-bakanligi-tarafindan-2015-ylsy-kapsaminda-511-farkli-alanda-67-ulkeye-1500-burslu-ogrenci-gonderilecektir/icerik/92,29/07/2015
2015 İller Arası İsteğe Bağlı Yer Değişikliği Atama Sonuçları ,http://personel.meb.gov.tr/www/2015-iller-arasi-istege-bagli-yer-degisikligi-atama-sonuclari/icerik/507,10/07/2015
"Eğitimde Fatih Projesi, Eğitim Teknolojileri Zirvesi 2015 ",http://yegitek.meb.gov.tr/www/egitimde-fatih-projesi-egitim-teknolojileri-zirvesi-2015/icerik/373,13/07/2015
"2015-2016 öğretim yılı e-Kayıt uygulaması sonucu adres bilginize göre Anasınıfı, İlkokul 1. sınıf veya Ortaokul 5. sınıfa kayıt yaptırmanız gereken okulu görmek için Tıklayınız ",http://e-okul.meb.gov.tr/IlkOgretim/MEM/IOM00009.aspx,03/07/2015
Dershaneler İle Öğrenci Etüt Eğitim Merkezlerinde Görev Yapan Eğitim Personelinin Öğretmenlik İçin Başvuru ve Atama Duyurusu ,http://ikgm.meb.gov.tr/www/dershaneler-ile-ogrenci-etut-egitim-merkezlerinde-gorev-yapan-egitim-personelinin-ogretmenlik-icin-basvuru-ve-atama-duyurusu/icerik/504,01/07/2015
2015 Yılı İsteğe Bağlı Yer Değişikliği (Eğitim Öğretim Hizmetleri Sınıfı Dışı Diğer Hizmet Sınıflarındaki Personel) ,http://ikgm.meb.gov.tr/www/2015-iller-arasi-istege-bagli-yer-degisikligi-egitim-ogretim-hizmetleri-sinifi-disi-diger-hizmet-siniflarindaki-personel/icerik/501,26/06/2015
E-İçerik Geliştirme Eğitimi ,http://yegitek.meb.gov.tr/www/e-icerik-gelistirme-egitimi/icerik/368,24/06/2015
Eğitim ve Öğretimde Yenilikçilik Ödülleri Bölgesel Birincilik Ödülüne Layık Görülen Çalışmalar ,http://sgb.meb.gov.tr/www/egitim-ve-ogretimde-yenilikcilik-odulleri-bolgesel-birincilik-odulune-layik-gorulen-calismalar/icerik/172,22/06/2015
"Mesleki ve Teknik Ortaöğretim öğrencilerinin devamsızlık, sınıf tekrarı ve örgün eğitim dışında kalma nedenleri araştırması anket formu ",/mesleki-ve-teknik-ortaogretim-ogrencilerinin-devamsizlik-sinif-tekrari-ve-orgun-egitim-disinda-kalma-nedenleri-arastirmasi-anket-formu/duyuru/9004,19/06/2015
Dershane ve Etüt Merkezlerinde Görev Yapan Eğitim Personelinin Öğretmenliğe Ön Başvuru Duyurusu ,http://ikgm.meb.gov.tr/www/dershane-ve-etut-merkezlerinde-gorev-yapan-egitim-personelinin-ogretmenlige-on-basvuru-duyurusu/icerik/496,17/06/2015
Millî Eğitim Uzman Yardımcılığı Sınavını Kazananlara Yönelik Atama Duyurusu ,http://ikgm.meb.gov.tr/www/mill-egitim-uzman-yardimciligi-sinavini-kazananlara-yonelik-atama-duyurusu/icerik/495,10/06/2015
Eğitim ve Öğretimde Yenilikçilik Ödülleri Saha Ziyaretine Kalma Başarısı Gösteren Okul / Kurumlar ,http://sgb.meb.gov.tr/www/egitim-ve-ogretimde-yenilikcilik-odulleri-saha-ziyaretine-kalma-basarisi-gosteren-okul-kurumlar/icerik/167,29/05/2015
Aday Öğretmen İş ve İşlemleri Hakkında Bilgilendirme ,http://oyegm.meb.gov.tr/www/icerik_goruntule.php?KNO=269,28/05/2015
Ortaöğretim Kurumlarına Geçiş Uygulaması Tercih ve Yerleştirme E-Kılavuzu 2015 ,http://odsgm.meb.gov.tr/www/ortaogretim-kurumlarina-gecis-uygulamasi-tercih-ve-yerlestirme-e-kilavuzu-2015/icerik/42,28/05/2015
2016-2017 Öğretim Yılı Meksika Hükümet Bursu Başvuruları Başlamıştır ,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari/icerik/246,27/05/2015
2015-2016 Yılı Öğretim Yılı Belçika Hükümet Bursu başvuruları Başlamıştır ,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari/icerik/246,27/05/2015
Mesleki ve Teknik Ortaöğretim Okullarında Görevli 260 Meslek Dersi Öğretmeninin Yurtdışında Eğitimi Başladı ,http://mtegm.meb.gov.tr/www/mesleki-ve-teknik-ortaogretim-okullarinda-gorevli-260-meslek-dersi-ogretmeninin-yurtdisinda-egitimi-basladi/icerik/908,20/05/2015
Eğitim ve Öğretimde Yenilikçilik Ödülleri Başvurusu 20.05.2015 Saat 18:00´a kadar uzatıldı ,http://sgb.meb.gov.tr/www/egitim-ve-ogretimde-yenilikcilik-odulleri-basvurusu-20052015-saat-1800a-kadar-uzatildi/icerik/158,20/05/2015
Zorunlu Çalışma Yükümlüsü Öğretmenlerden Adaylıkları Kaldırılanlara İlişkin Açıklama ,http://ikgm.meb.gov.tr/www/zorunlu-calisma-yukumlusu-ogretmenlerden-adayliklari-kaldirilanlara-iliskin-aciklama/icerik/482,20/05/2015
Özel Eğitim Alanında Öğretmen Alımı Yapılmasına İlişkin Duyuru ,http://ikgm.meb.gov.tr/www/ozel-egitim-alaninda-ogretmen-alimi-yapilmasina-iliskin-duyuru/icerik/481,14/05/2015
Eğitim ve Öğretimde Yenilikçilik Ödülleri Başvuru Süresi Uzatıldı ,http://sgb.meb.gov.tr/www/egitim-ve-ogretimde-yenilikcilik-odulleri-basvuru-suresi-uzatildi/icerik/158,12/05/2015
2015 Yılı Merkez Ve Taşra Teşkilatı Personelinin Unvan Değişikliği Sonuçları ,http://ikgm.meb.gov.tr/www/2015-yili-merkez-ve-tasra-teskilati-personelinin-unvan-degisikligi-sonuclari/icerik/477,08/05/2015
Öğretmenlerin 2015 Yılı İller Arası İsteğe ve Zorunlu Çalışma Yükümlülüğüne Bağlı Yer Değiştirmelerine İlişkin Duyuru ,http://ikgm.meb.gov.tr/www/ogretmenlerin-2015-yili-iller-arasi-istege-ve-zorunlu-calisma-yukumlulugune-bagli-yer-degistirmelerine-iliskin-duyuru/icerik/478,08/05/2015
Öğretmenlerin 2015 Yılı İl İçi İsteğe Bağlı Yer Değiştirme Duyurusu ,http://ikgm.meb.gov.tr/www/ogretmenlerin-2015-yili-il-ici-istege-bagli-yer-degistirme-duyurusu/icerik/475,08/05/2015
Yurt Dışında Görevlendirilecek Okutmanları Seçme Sınavı Duyurusu ,http://abdigm.meb.gov.tr/www/yurt-disinda-gorevlendirilecek-okutmanlari-secme-sinavi-duyurusu/icerik/596,06/05/2015
Sinop İl Millî Eğitim Müdürümüz Sayın Şaban KARATAŞ´a Silahlı Saldırı ,/sinop-il-mill-egitim-mudurumuz-sayin-saban-karatasa-silahli-saldiri/duyuru/8642,06/05/2015
Eğitim ve Öğretimde Yenilikçilik Ödülleri başvuruları ( 27 Nisan - 12 Mayıs 2015) ,http://sgb.meb.gov.tr/www/egitim-ve-ogretimde-yenilikcilik-odulleri-basvurulari-27-nisan-12-mayis-2015/icerik/156,22/04/2015
2015-2016 Yılı İtalya Hükümet Bursu Başvuruları Başlamıştır ,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari/icerik/246,17/04/2015
Milli Eğitim Bakanlığına Bağlı Eğitim Kurumları Yöneticilerinin Görevlendirme Kılavuzu (2015) ,http://ikgm.meb.gov.tr/www/milli-egitim-bakanligina-bagli-egitim-kurumlari-yoneticilerinin-gorevlendirme-kilavuzu-2015/icerik/473,16/04/2015
2015 Yılı Unvan Değişikliği Sınavı Atama Başvuru Kılavuzu ve Boş Kadro Dağılımı ,http://ikgm.meb.gov.tr/www/2015-yili-unvan-degisikligi-sinavi-atama-basvuru-kilavuzu-ve-bos-kadro-dagilimi/icerik/472,16/04/2015
Millî Eğitim Uzman Yardımcılığı Sözlü Sınavına Katılacaklara İlişkin Duyuru ,http://ikgm.meb.gov.tr/www/milli-egitim-uzman-yardimciligi-sozlu-sinavina-katilacaklara-iliskin-duyuru/icerik/470,14/04/2015
"""2015-2016 Yılı Romanya  Dili, Edebiyatı, Tarihi ve Medeniyet"" Konulu Yaz Bursları Tahsis Edilmiştir ",http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari/icerik/246,14/04/2015
"Ortak Sınavlar Veli, Öğrenci, Öğretmen Bilgilendirme Kılavuzu Hazırlandı. ",http://orgm.meb.gov.tr/www/ortak-sinavlar-veli-ogrenci-ogretmen-bilgilendirme-kilavuzu-hazirlandi/icerik/509,15/04/2015
Millî Eğitim İstatistikleri Yayımlanmıştır ,http://sgb.meb.gov.tr/www/resmi-istatistikler/icerik/64,10/04/2015
Kurum Standartları Öğrenci ve Veli Girişleri ,/kurum-standartlari-ogrenci-ve-veli-girisleri/duyuru/8351,27/03/2015
2015-2016 Yılı Macaristan Hükümet Bursu Başvuruları Başlamıştır ,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari/icerik/246,27/03/2015
"""Bana AB´yi Anlat"" Resim Yarışması Duyurusu ",http://abdigm.meb.gov.tr/www/bana-abyi-anlat-resim-yarismasi-duyurusu/icerik/570,27/03/2015
"""Bana AB´yi Anlat"" Slogan Yarışması Duyurusu ",http://abdigm.meb.gov.tr/www/bana-abyi-anlat-slogan-yarismasi-duyurusu/icerik/569,27/03/2015
"""Bana AB´yi Anlat"" Kısa Öykü Yarışması Duyurusu ",http://abdigm.meb.gov.tr/www/bana-abyi-anlat-kisa-oyku-yarismasi-duyurusu/icerik/568,27/03/2015
" ""AB´yi Öğreniyorum"" Güncellenmiş Bilgi Yarışması Takvimi  ",http://abdigm.meb.gov.tr/www/abyi-ogreniyorum-guncellenmis-bilgi-yarismasi-takvimi/icerik/567,14/04/2015
2015-2016 Yılı Rusya Hükümet Bursu Başvuruları Başlamıştır  ,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari-genel-sartlar/icerik/246,20/03/2015
2015 Yılı Toplulaştırılmış Projelerin Alt Projeleri ,/2015-yili-toplulastirilmis-projelerin-alt-projeleri/duyuru/8297,19/03/2015
Eğitimde FATİH Projesi kapsamında Destek Personel Hizmeti Alım İhalesi İlanı (İKN 2015/32244) ,http://yegitek.meb.gov.tr/www/egitimde-fatih-projesi-kapsaminda-destek-personel-hizmeti-alim-ihalesi-ilani-ikn-201532244/icerik/304,18/03/2015
2015 Yılı Merkez ve Taşra Teşkilatı Şef Kadroları İçin Görevde Yükselme Sonuçları ,http://ikgm.meb.gov.tr/www/2015-yili-merkez-ve-tasra-teskilati-sef-kadrolari-icin-gorevde-yukselme-sonuclari/icerik/463,17/03/2015
2015-2016 Yılı Kuveyt  Hükümeti Bursu Başvuruları Başlamıştır ,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari-genel-sartlar/icerik/246,10/03/2015
2014 YLSY - Yurt Dışına Lisansüstü Öğrenim Görmek Üzere Gönderilecek Öğrencilerden Ek Yerleştirme ile Kurum Kontenjanlarına Yerleşmeye Hak Kazananların Belge Teslimiyle İlgili Duyuru ,http://yyegm.meb.gov.tr/www/2014-ylsy-yurt-disina-lisansustu-ogrenim-gormek-uzere-gonderilecek-ogrencilerden-ek-yerlestirme-ile-kurum-kontenjanlarina-yerlesmeye-hak-kazananlarin-belge-teslimiyle-ilgili-duyuru/icerik/66,04/03/2015
Millî Eğitim Bakanlığında görev yapmak üzere toplam 100 (yüz) adet kadroya Millî Eğitim Uzman Yardımcısı alınacaktır. ,http://ikgm.meb.gov.tr/www/mill-egitim-bakanliginda-gorev-yapmak-uzere-toplam-100-yuz-adet-kadroya-mill-egitim-uzman-yardimcisi-alinacaktir/icerik/455,04/03/2015
Millî Eğitim Bakanlığı 2014 İdare Faaliyet Raporu Yayımlanmıştır ,http://sgb.meb.gov.tr/www/mill-egitim-bakanligi-2014-idare-faaliyet-raporu-yayimlanmistir/icerik/151,02/03/2015
2014 YLSY Kontenjanlarına Yerleşen Öğrencilerin Yurt Dışı Dil Kursları İşlemleriyle İlgili Duyuru ,http://yyegm.meb.gov.tr/www/2014-ylsy-kontenjanlarina-yerlesen-ogrencilerin-yurt-disi-dil-kurslari-islemleriyle-ilgili-duyuru/icerik/65,27/02/2015
2015-2016 Yunanistan Hükümeti Burs Başvuruları Başlamıştır. ,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari-genel-sartlar/icerik/246,25/02/2015
02-11 Mart  2015 Tarihleri Arasında Yapılacak Olan Milli Eğitim Uzmanlığı  Mülakat Sınavına Girmeye Hak Kazanan Adayların Listesi ,http://personel.meb.gov.tr/www/02-11-mart-2015-tarihleri-arasinda-yapilacak-olan-milli-egitim-uzmanligi-mulakat-sinavina-girmeye-hak-kazanan-adaylarin-listesi/icerik/454,25/02/2015
2014 YLSY - Ek Yerleştirme Duyurusu ,http://yyegm.meb.gov.tr/www/2014-ylsy-ek-yerlestirme-duyurusu/icerik/64,24/02/2015
"Eğitimde Fatih Projesi Kapsamında 700.000 (Yediyüzbin) Adet Tablet Bilgisayar Seti (Tablet Bilgisayar, Şarj Adaptörü, Dahili Kalem, Koruyucu Kılıf) Alımı İhalesi Düzeltme İlanı ",http://yegitek.meb.gov.tr/www/egitimde-fatih-projesi-kapsaminda-700000-yediyuzbin-adet-tablet-bilgisayar-seti-tablet-bilgisayar-sarj-adaptoru-dahili-kalem-koruyucu-kilif-alimi-ihalesi-duzeltme-ilani/icerik/276,20/02/2015
Millî Eğitim Bakanlığında görev yapmak üzere toplam yetmişbeş (75) adet kadroya Millî Eğitim Uzmanı ataması yapılacaktır. ,http://ikgm.meb.gov.tr/www/mill-egitim-bakanliginda-gorev-yapmak-uzere-toplam-yetmisbes-75-adet-kadroya-mill-egitim-uzmani-atamasi-yapilacaktir/icerik/451,18/02/2015
Şubat Ayı Engelli Öğretmen Alımı Duyurusu ,http://personel.meb.gov.tr/www/subat-ayi-engelli-ogretmen-alimi-duyurusu/icerik/444,02/07/2020
2014 YLSY  Yurt Dışında Resmi Burslu Statüde Lisansüstü Öğrenim Görmeye Hak Kazanan Öğrencilerin Açıklanması ,http://yyegm.meb.gov.tr/www/2014-ylsy-yurt-disinda-resmi-burslu-statude-lisansustu-ogrenim-gormeye-hak-kazanan-ogrencilerin-aciklanmasi/icerik/58,10/02/2015
"Öğretmen ve öğrencilerimizin ders kitabı ihtiyaçları, ""Kitap Seçim Modülü"" ne okul müdürlüklerince girilebilecektir. ",http://tegm.meb.gov.tr/www/ogretmen-ve-ogrencilerimizin-ders-kitabi-ihtiyaclari-8220kitap-secim-modulu8221-ne-okul-mudurluklerince-girilebilecektir/icerik/256,10/02/2015
2015-2016 Yılı Çin Halk Cumhuriyeti   Hükümeti Bursu Başvuruları Başlamıştır. ,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari/icerik/246,06/02/2015
Eğitimde Fatih Projesi Kapsamında 1.600 (Binaltıyüz) Adet Kitap Okuma/Dinleme Ve Ses Kayıt Cihazı Alımı İhalesi İlanı ,http://yegitek.meb.gov.tr/www/ihale-bilgilendirmesi-milli-egitim-bakanligi/icerik/246,06/02/2015
"Eğitimde Fatih Projesi Kapsamında 700.000 (Yediyüzbin) Adet Tablet Bilgisayar Seti (Tablet Bilgisayar, Şarj Adaptörü, Dahili Kalem, Koruyucu Kılıf) Alımı İhalesi İlanı  ",http://yegitek.meb.gov.tr/www/ihale-bilgilendirmesi-milli-egitim-bakanligi/icerik/243,02/02/2015
Millî Eğitim Bakanlığı 2015 Mali Yılı Performans Programı Yayınlanmıştır ,http://sgb.meb.gov.tr/www/mill-egitim-bakanligi-2015-mali-yili-performans-programi-yayinlanmistir/icerik/145,31/01/2015
2015 Şubat Dönemi Öğretmenlik Başvurusu Başlamıştır ,/2015-subat-donemi-ogretmenlik-basvurusu-baslamistir/duyuru/7906,29/01/2015
2015 Şubat Dönemi Öğretmenlik İçin Başvuru ve Atama Duyurusu ,http://personel.meb.gov.tr/www/2015-subat-donemi-ogretmenlik-icin-basvuru-ve-atama-duyurusu/icerik/440,02/07/2020
"""Çanakkale Ruhu ve Gençlik"" konulu, kompozisyon yarışması düzenlenecektir. ",http://hbogm.meb.gov.tr/www/canakkale-ruhu-ve-genclik-konulu-kompozisyon-yarismasi-duzenlenecektir/icerik/378,23/01/2015
Millî Eğitim Bakanlığı Sözleşmeli Bilişim Personeli Sözlü Sınav Sonuç Duyurusu ,http://personel.meb.gov.tr/www/mill-egitim-bakanligi-sozlesmeli-bilisim-personeli-sozlu-sinav-sonuc-duyurusu/icerik/438,16/01/2015
2015 Yılı Merkez ve Taşra Teşkilatı Unvan Değişikliği Sınavına Katılacakların İsim Listesi ,http://personel.meb.gov.tr/www/2015-yili-merkez-ve-tasra-teskilati-unvan-degisikligi-sinavina-katilacaklarin-isim-listesi/icerik/436,20/01/2015
Uluslararası Türkmen  Türk Üniversitesi´ne Öğretim Elemanı Görevlendirilmesine İlişkin Duyuru ,http://yyegm.meb.gov.tr/www/uluslararasi-turkmen-turk-universitesine-ogretim-elemani-gorevlendirilmesine-iliskin-duyuru/icerik/47,14/01/2015
2014 YLSY - Yurt Dışına Lisansüstü Öğrenim Görmek Üzere Gönderilecek Öğrencilerinden Kurum Kontenjanlarına Yerleşmeye Hak Kazananların Belge Teslimi Hakkında Duyuru ,http://yyegm.meb.gov.tr/www/2014-ylsy-yurt-disina-lisansustu-ogrenim-gormek-uzere-gonderilecek-ogrencilerinden-kurum-kontenjanlarina-yerlesmeye-hak-kazananlarin-belge-teslimi-hakkinda-duyuru/icerik/46,14/01/2015
Kpss-2014/2 Yerleştirmelerinde Bakanlığımız Merkez Teşkilatına Yerleşen Aday Personelin Atamaları ,http://personel.meb.gov.tr/www/kpss-20142-yerlestirmelerinde-bakanligimiz-merkez-teskilatina-yerlesen-aday-personelin-atamalari/icerik/432,30/12/2014
MEB 2015 Yılı İş Takvimi Yayımlanmıştır. ,http://sgb.meb.gov.tr/www/meb-2015-yili-is-takvimi-yayimlanmistir/icerik/141,06/02/2015
2014 YLSY (YURT DIŞINA LİSANSÜSTÜ ÖĞRENİM GÖRMEK ÜZERE GÖNDERİLECEK ÖĞRENCİLERİ SEÇME VE YERLEŞTİRME) KONTENJANLARI İÇİN TERCİH YAPACAK ADAYLARIN DİKKATİNE ,http://yyegm.meb.gov.tr/www/2014-ylsy-yurt-disina-lisansustu-ogrenim-gormek-uzere-gonderilecek-ogrencileri-secme-ve-yerlestirme-kontenjanlari-icin-tercih-yapacak-adaylarin-dikkatine/icerik/43,26/12/2014
Öğretmenlerin 2015 Yılı Ocak Ayı İl İçi ve İller Arası Özür Durumuna Bağlı Yer Değiştirme Duyurusu ,http://personel.meb.gov.tr/www/ogretmenlerin-2015-yili-ocak-ayi-il-ici-ve-iller-arasi-ozur-durumuna-bagli-yer-degistirme-duyurusu/icerik/431,02/07/2020
Uluslararası Türkmen  Türk Üniversitesi Öğretim Elemanı Duyurusu ,http://yyegm.meb.gov.tr/www/uluslararasi-turkmen-turk-universitesi-ogretim-elemani-duyurusu/icerik/42,19/12/2014
2015 Yılı Merkez Ve Taşra Teşkilatı Unvan Değişikliği Sınavı  ,http://personel.meb.gov.tr/www/2015-yili-merkez-ve-tasra-teskilati-unvan-degisikligi-sinavi/icerik/430,21/01/2015
2015-2016 Slovenya Hükümet Bursu Başvuruları Başladı ,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari-genel-sartlar/icerik/246,12/12/2014
2014 - YLSY Yurt Dışına Lisansüstü Öğrenim Görmek Üzere Gönderilecek Öğrencilerin Sözlü Sınav Sonuçları ,http://yyegm.meb.gov.tr/www/2014-ylsy-yurt-disina-lisansustu-ogrenim-gormek-uzere-gonderilecek-ogrencilerin-sozlu-sinav-sonuclari/icerik/38,11/12/2014
"2015 Yılı Millî Eğitim Bakanlığı Personelinin Görevde Yükselme, Unvan Değişikliği Sınav Takvimi ",http://personel.meb.gov.tr/www/2015-yili-mill-egitim-bakanligi-personelinin-gorevde-yukselme-unvan-degisikligi-sinav-takvimi/icerik/429,11/12/2014
Kpss 2014/2 Yerleştirmelerinde Bakanlığımız Merkez   Teşkilatı Kadrolarına Yerleştirilen Adaylara İlişkin Duyuru ,http://personel.meb.gov.tr/www/kpss-20142-yerlestirmelerinde-bakanligimiz-merkez-teskilati-kadrolarina-yerlestirilen-adaylara-iliskin-duyuru/icerik/426,08/12/2014
2014 Yılı Öğretmenlerin Alan Değişikliği Başvuruları ,http://personel.meb.gov.tr/www/2014-yili-ogretmenlerin-alan-degisikligi-basvurulari/icerik/425,02/07/2020
2014 Kasım Ayı Öğretmenlik İçin Ek Atama Başvuruları ,https://ilkatama.meb.gov.tr/karsilama.aspx,01/12/2014
Sınav İtiraz Modülü Kullanıma Açılmıştır. ,http://odsgm.meb.gov.tr/www/sinav-itiraz-modulu-kullanima-acilmistir/icerik/15,28/11/2014
2015 - 2016 Finlandiya Hükümet Bursu Başvuruları Başlamıştır ,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari-genel-sartlar/icerik/246,27/11/2014
2015-2016 Yılı Lüksemburg  Hükümet Bursu Başvuruları Başlamıştır ,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari-genel-sartlar/icerik/246,25/11/2014
2014 Yılı Merkez ve Taşra Teşkilatı Şef ve Memur Kadroları İçin Görevde Yükselme Atama Sonuçları ,http://atama.meb.gov.tr/?islemID=155,21/11/2014
Yurt Dışında Lisansüstü Öğrenim Görmek Üzere Sözlü Sınava Çağrılmaya Hak Kazanan Adayların Sözlü Sınav Giriş Bilgileri Açıklanmıştır ,http://yyegm.meb.gov.tr/www/yurt-disinda-lisansustu-ogrenim-gormek-uzere-sozlu-sinava-cagrilmaya-hak-kazanan-adaylarin-sozlu-sinav-giris-bilgileri-aciklanmistir/icerik/35,17/11/2014
Eğitimde Fatih Projesi Kapsamında  2. Faz Yerel Alan Ağı Kurulum İşi İhale İlanı(Düzeltme) ,http://yegitek.meb.gov.tr/www/egitimde-fatih-projesi-kapsaminda-2-faz-yerel-alan-agi-kurulum-isi-ihale-ilaniduzeltme/icerik/125,16/11/2014
Yurt Dışında Lisansüstü Öğrenim Görmek Üzere Sözlü Sınava Çağrılmaya Hak Kazanan Adaylar Açıklanmıştır ,http://yyegm.meb.gov.tr/www/yurt-disinda-lisansustu-ogrenim-gormek-uzere-sozlu-sinava-cagrilmaya-hak-kazanan-adaylar-aciklanmistir/icerik/32,11/11/2014
Milli Eğitim Bakanlığı Yurtdışı Yüksek Lisans ve Doktora Bursu 2014 Yılı Başvuruları Başlamıştır ,http://yyegm.meb.gov.tr/www/milli-egitim-bakanligi-yurtdisi-yuksek-lisans-ve-doktora-bursu-2014-yili-basvurulari-baslamistir/icerik/31,31/10/2014
"E-Okul, MEBBİS ve Döküman Yönetim Sistemi  ile ilgili Bakım Çalışması Duyurusu ",/e-okul-mebbis-ve-dokuman-yonetim-sistemi-ile-ilgili-bakim-calismasi-duyurusu/duyuru/7358,30/10/2014
